#class tools::wcsv::ntuple
#title Dati_Microdosimetria
#separator 44
#vector_separator 59
#column double EdepNuc_keV
#column double yNuc_keV_um
#column double zNuc_mGy
#column double EdepCyto_keV
#column double yCyto_keV_um
#column double zCyto_mGy
#column double TotalTrackLength_um
#column double CytoTrackLength_um
0.110319,0.0275799,0.156282,10.5351,2.8399,0.394419,15.901,3.70966
0.122027,0.0305069,0.172868,0.861045,3.39188,0.0322363,0.974938,0.253855
0.589738,0.147435,0.835444,0.946392,5.32087,0.0354316,0.776282,0.177864
0.974838,0.24371,1.38099,7.6806,3.16913,0.287551,2.42356,2.42356
0.631044,0.157761,0.893959,3.90605,4.66698,0.146237,1.81046,0.836954
8.32707,2.08177,11.7964,0,0,0,3.8807,0
0.373876,0.093469,0.529646,10.4262,2.57875,0.390341,4.59966,4.04312
0.101504,0.0253761,0.143795,0,0,0,0.031915,0
12.8539,3.21347,18.2092,0,0,0,5.41912,0
0.831861,0.207965,1.17844,3.60375,3.83768,0.13492,1.64629,0.939045
8.3265,2.08163,11.7956,0,0,0,3.2146,0
0.90888,0.22722,1.28755,0,0,0,0.192185,0
0.147367,0.0368416,0.208765,1.73001,3.71964,0.0647691,0.663837,0.465102
1.3241,0.331024,1.87576,1.06411,3.97346,0.0398389,0.857591,0.267805
1.02977,0.257443,1.45881,0,0,0,0.370447,0
0.274635,0.0686587,0.389058,1.7637,0.148183,0.0660305,0,0
8.32846,2.08212,11.7984,0,0,0,3.37311,0
8.32527,2.08132,11.7939,0,0,0,3.12412,0
8.32852,2.08213,11.7985,0,0,0,3.42858,0
0.286652,0.071663,0.406082,0.957448,0.0804434,0.0358455,0.804033,0
0.308837,0.0772093,0.43751,0.762786,6.44222,0.0285576,1.04008,0.118404
8.32625,2.08156,11.7953,0,0,0,3.89648,0
1.3848,0.3462,1.96176,2.3399,5.18276,0.0876027,1.12856,0.451478
0.319962,0.0799906,0.45327,3.55514,4.08197,0.1331,1.83882,0.870937
0.448958,0.11224,0.63601,5.69929,5.65131,0.213374,9.18513,1.00849
0.263295,0.0658237,0.372993,1.78254,3.55576,0.0667359,0.641429,0.501311
0.522738,0.130685,0.740529,0.971674,4.51328,0.0363781,0.64554,0.215292
8.32733,2.08183,11.7968,0,0,0,3.40913,0
1.64459,0.411148,2.32979,4.99908,3.99724,0.187159,17.2671,1.25063
0.338727,0.0846818,0.479853,2.53461,3.80447,0.0948922,1.63397,0.666218
0.330881,0.0827204,0.468738,1.05326,4.19426,0.0394324,0.831756,0.251119
0.862569,0.215642,1.22195,1.67392,3.87179,0.0626691,0.933837,0.432337
0.909055,0.227264,1.2878,0,0,0,0.395785,0
0.000379659,9.49149e-05,0.000537839,0.912957,0.0767053,0.0341798,0,0
0.0262148,0.00655369,0.0371368,1.42781,4.60881,0.0534554,0.978606,0.309801
1.70332,0.42583,2.41299,1.41753,4.7345,0.0530704,1.30083,0.299404
