edep_keV,y_keV_um,z_mGy
0.18016,0.04504,0.255221
0.693754,0.173439,0.982797
0.405862,0.101466,0.574959
0.297341,0.0743353,0.421224
0.89042,0.222605,1.2614
0.890416,0.222604,1.26139
0.928704,0.232176,1.31564
0.261645,0.0654112,0.370655
0.948733,0.237183,1.34401
8.32572,2.08143,11.7945
0.718396,0.179599,1.01771
0.883913,0.220978,1.25218
0.869249,0.217312,1.23141
9.92388,2.48097,14.0585
0.157933,0.0394833,0.223734
0.271728,0.0679321,0.38494
0.890653,0.222663,1.26173
0.329302,0.0823254,0.4665
0.89042,0.222605,1.2614
1.58779,0.396949,2.24933
0.24136,0.06034,0.341919
8.32627,2.08157,11.7953
5.63449,1.40862,7.98202
8.32797,2.08199,11.7977
0.889516,0.222379,1.26012
0.101793,0.0254482,0.144203
0.718305,0.179576,1.01758
1.03057,0.257643,1.45995
1.03018,0.257546,1.45939
0.622004,0.155501,0.881153
1.50222,0.375556,2.1281
0.944043,0.236011,1.33736
8.32801,2.082,11.7978
0.621137,0.155284,0.879924
0.890183,0.222546,1.26106
0.555366,0.138841,0.78675
0.889751,0.222438,1.26045
8.32485,2.08121,11.7933
0.908838,0.22721,1.28749
0.615042,0.153761,0.871291
1.08419,0.271047,1.5359
0.817058,0.204265,1.15747
0.420285,0.105071,0.59539
0.430274,0.107568,0.609541
0.333272,0.0833179,0.472124
1.03092,0.25773,1.46044
0.890067,0.222517,1.2609
0.907464,0.226866,1.28555
0.203009,0.0507522,0.287589
8.32508,2.08127,11.7936
0.320316,0.0800789,0.453771
8.32364,2.08091,11.7916
8.32579,2.08145,11.7946
0.193146,0.0482866,0.273618
0.54466,0.136165,0.771584
0.142216,0.035554,0.201468
0.363974,0.0909936,0.515619
8.32664,2.08166,11.7958
0.90881,0.227202,1.28745
0.188544,0.0471361,0.267099
8.32293,2.08073,11.7906
0.175989,0.0439973,0.249312
0.074317,0.0185792,0.10528
1.03016,0.25754,1.45936
0.259561,0.0648902,0.367703
0.446699,0.111675,0.632809
0.112856,0.0282139,0.159875
1.07288,0.268219,1.51987
0.316832,0.0792079,0.448835
7.01105,1.75276,9.93209
0.890331,0.222583,1.26127
8.32634,2.08159,11.7954
3.56007,0.890017,5.04332
0.11482,0.0287051,0.162658
0.323495,0.0808737,0.458274
0.538675,0.134669,0.763106
0.890793,0.222698,1.26193
0.646945,0.161736,0.916485
0.214247,0.0535617,0.30351
8.32649,2.08162,11.7956
0.217791,0.0544478,0.308531
0.890078,0.222519,1.26092
1.38897,0.347242,1.96766
0.908044,0.227011,1.28637
1.85135,0.462837,2.62268
0.126641,0.0316603,0.179405
8.32569,2.08142,11.7945
0.889768,0.222442,1.26048
0.890042,0.22251,1.26086
0.907725,0.226931,1.28592
0.890826,0.222707,1.26198
0.101549,0.0253872,0.143858
3.89045,0.972613,5.51135
0.155336,0.0388339,0.220054
0.344547,0.0861369,0.488098
0.80286,0.200715,1.13736
8.32491,2.08123,11.7934
8.3272,2.0818,11.7966
8.3256,2.0814,11.7943
0.890253,0.222563,1.26116
0.393793,0.0984482,0.557861
8.32557,2.08139,11.7943
0.29825,0.0745624,0.422511
0.187185,0.0467963,0.265173
0.352258,0.0880645,0.499021
1.19021,0.297553,1.6861
1.37523,0.343807,1.9482
2.76382,0.690954,3.91532
0.838021,0.209505,1.18717
0.16518,0.041295,0.234
5.37054,1.34264,7.6081
1.29628,0.324069,1.83635
0.511929,0.127982,0.725217
0.889812,0.222453,1.26054
0.890048,0.222512,1.26087
2.15418,0.538546,3.05169
1.83277,0.458192,2.59636
8.32826,2.08206,11.7981
0.134933,0.0337333,0.191151
0.890922,0.22273,1.26211
0.424154,0.106039,0.600872
0.0661906,0.0165476,0.0937679
8.32551,2.08138,11.7942
0.105713,0.0264283,0.149757
0.316014,0.0790034,0.447676
0.646504,0.161626,0.915861
0.502321,0.12558,0.711606
8.32582,2.08146,11.7947
0.415463,0.103866,0.588559
0.908601,0.22715,1.28716
8.32759,2.0819,11.7972
1.0923,0.273076,1.54739
8.32569,2.08142,11.7945
0.458473,0.114618,0.649489
0.940561,0.23514,1.33243
0.515157,0.128789,0.72979
0.452692,0.113173,0.641299
8.32781,2.08195,11.7975
0.374772,0.093693,0.530915
0.448719,0.11218,0.635672
8.31493,2.07873,11.7792
2.76149,0.690373,3.91202
0.76365,0.190912,1.08181
0.220636,0.0551591,0.312561
0.390158,0.0975396,0.552712
0.890333,0.222583,1.26128
0.492005,0.123001,0.696992
0.908821,0.227205,1.28747
8.32706,2.08177,11.7964
0.59975,0.149938,0.849627
0.535318,0.13383,0.758351
0.103834,0.0259586,0.147096
0.759118,0.18978,1.07539
0.101626,0.0254065,0.143967
0.16754,0.041885,0.237343
1.30307,0.325767,1.84597
1.36691,0.341728,1.93641
1.44208,0.360519,2.0429
0.920735,0.230184,1.30435
0.645928,0.161482,0.915044
0.141932,0.0354831,0.201066
1.03079,0.257698,1.46026
8.32741,2.08185,11.7969
0.278936,0.0697339,0.39515
0.398233,0.0995584,0.564152
1.11015,0.277538,1.57268
1.45726,0.364314,2.0644
8.32333,2.08083,11.7911
0.908264,0.227066,1.28668
1.43866,0.359665,2.03805
0.285883,0.0714708,0.404992
0.22265,0.0556624,0.315413
8.32703,2.08176,11.7964
0.224101,0.0560253,0.31747
0.950745,0.237686,1.34686
0.363644,0.090911,0.515151
0.849297,0.212324,1.20314
2.05252,0.513131,2.90768
8.3265,2.08163,11.7956
0.273493,0.0683732,0.387439
1.25563,0.313906,1.77876
0.909011,0.227253,1.28774
0.434156,0.108539,0.61504
0.834772,0.208693,1.18257
0.65608,0.16402,0.929426
0.371287,0.0928218,0.525978
0.198201,0.0495503,0.280779
8.32748,2.08187,11.797
0.183655,0.0459138,0.260173
0.890813,0.222703,1.26196
8.32748,2.08187,11.797
0.181634,0.0454086,0.25731
8.32571,2.08143,11.7945
1.13549,0.283873,1.60858
0.517258,0.129314,0.732766
1.00251,0.250628,1.42019
0.145533,0.0363833,0.206167
0.187422,0.0468556,0.265509
0.144068,0.0360169,0.204091
8.3257,2.08143,11.7945
8.32481,2.0812,11.7932
0.101344,0.0253359,0.143567
0.103942,0.0259855,0.147248
1.04639,0.261598,1.48236
0.397831,0.0994577,0.563581
0.5551,0.138775,0.786375
0.487745,0.121936,0.690957
0.516657,0.129164,0.731914
1.03031,0.257578,1.45958
7.97114,1.99279,11.2922
0.880463,0.220116,1.24729
8.3278,2.08195,11.7975
0.170207,0.0425516,0.241121
0.325542,0.0813855,0.461174
8.32882,2.08221,11.7989
8.32639,2.0816,11.7955
1.04499,0.261248,1.48037
5.15529,1.28882,7.30317
0.325129,0.0812823,0.460589
0.466723,0.116681,0.661177
8.32717,2.08179,11.7966
0.520692,0.130173,0.73763
1.33219,0.333047,1.88722
2.54036,0.635089,3.59876
2.39944,0.599859,3.39913
8.32687,2.08172,11.7961
0.222759,0.0556896,0.315568
0.101364,0.025341,0.143596
8.32767,2.08192,11.7973
0.0770608,0.0192652,0.109167
8.32701,2.08175,11.7963
0.338424,0.0846061,0.479424
0.239328,0.0598321,0.339041
0.908443,0.227111,1.28693
8.32737,2.08184,11.7969
0.890068,0.222517,1.2609
0.00674721,0.0016868,0.00955834
1.25923,0.314807,1.78387
0.223097,0.0557743,0.316047
8.32569,2.08142,11.7945
8.32823,2.08206,11.7981
8.3284,2.0821,11.7983
0.908788,0.227197,1.28742
0.601217,0.150304,0.851705
0.0649948,0.0162487,0.0920739
0.145328,0.0363319,0.205876
0.520363,0.130091,0.737165
1.03039,0.257598,1.45969
1.02961,0.257402,1.45858
0.908622,0.227155,1.28719
0.142354,0.0355885,0.201664
0.250545,0.0626364,0.354931
0.177962,0.0444906,0.252108
0.828684,0.207171,1.17394
0.336786,0.0841966,0.477103
0.890085,0.222521,1.26093
1.02958,0.257395,1.45854
8.32661,2.08165,11.7958
1.4103,0.352575,1.99788
8.32721,2.0818,11.7966
0.470337,0.117584,0.666296
0.447576,0.111894,0.634052
0.364801,0.0912002,0.516789
1.02971,0.257428,1.45873
0.890662,0.222666,1.26174
8.32549,2.08137,11.7942
0.177524,0.0443811,0.251487
8.32649,2.08162,11.7956
0.738384,0.184596,1.04602
0.842658,0.210665,1.19374
0.294226,0.0735565,0.416811
0.908988,0.227247,1.2877
8.32804,2.08201,11.7978
11.7838,2.94596,16.6934
8.32524,2.08131,11.7938
0.839738,0.209934,1.1896
8.32642,2.0816,11.7955
8.32683,2.08171,11.7961
8.3271,2.08177,11.7965
8.32613,2.08153,11.7951
8.3287,2.08218,11.7987
8.32448,2.08112,11.7928
0.866889,0.216722,1.22807
8.3256,2.0814,11.7943
9.52603,2.38151,13.4949
0.908582,0.227146,1.28713
0.757103,0.189276,1.07254
0.907735,0.226934,1.28593
8.328,2.082,11.7977
1.07704,0.26926,1.52577
8.32859,2.08215,11.7986
0.907553,0.226888,1.28567
1.37513,0.343783,1.94806
8.32684,2.08171,11.7961
0.983104,0.245776,1.3927
0.88988,0.22247,1.26064
8.32545,2.08136,11.7941
8.32629,2.08157,11.7953
0.198076,0.049519,0.280601
0.611549,0.152887,0.866342
0.467586,0.116897,0.662399
0.844254,0.211063,1.196
1.7369,0.434224,2.46055
4.88203,1.22051,6.91605
0.34524,0.0863101,0.48908
8.3259,2.08148,11.7948
2.17155,0.542889,3.0763
0.0635459,0.0158865,0.0900213
0.0900743,0.0225186,0.127602
0.0977336,0.0244334,0.138453
0.511768,0.127942,0.724988
0.309974,0.0774934,0.439119
0.907834,0.226958,1.28607
0.88995,0.222488,1.26073
0.90889,0.227222,1.28757
0.407351,0.101838,0.577068
0.186704,0.046676,0.264492
0.541836,0.135459,0.767584
0.890293,0.222573,1.26122
8.32417,2.08104,11.7923
0.143602,0.0359006,0.203432
8.32644,2.08161,11.7955
1.14724,0.286811,1.62522
8.32722,2.0818,11.7966
8.32475,2.08119,11.7931
0.47804,0.11951,0.677208
0.234884,0.0587209,0.332744
0.474753,0.118688,0.672551
0.224741,0.0561853,0.318377
8.32668,2.08167,11.7959
0.731709,0.182927,1.03656
0.356898,0.0892245,0.505594
6.17747,1.54437,8.75122
0.672503,0.168126,0.952692
0.59555,0.148888,0.843678
1.37105,0.342763,1.94228
0.907902,0.226975,1.28617
8.32667,2.08167,11.7958
0.519231,0.129808,0.735561
1.01991,0.254976,1.44483
0.494535,0.123634,0.700576
3.80764,0.951909,5.39403
0.140795,0.0351987,0.199455
0.180205,0.0450511,0.255284
0.643315,0.160829,0.911342
2.35726,0.589315,3.33938
8.32675,2.08169,11.796
0.891076,0.222769,1.26233
0.313142,0.0782855,0.443608
0.708663,0.177166,1.00392
0.890469,0.222617,1.26147
0.444857,0.111214,0.6302
2.00215,0.500538,2.83632
0.533101,0.133275,0.75521
0.115758,0.0289395,0.163987
0.088207,0.0220518,0.124957
0.488245,0.122061,0.691666
0.339688,0.0849221,0.481215
1.02947,0.257367,1.45838
8.3249,2.08122,11.7933
0.889724,0.222431,1.26041
8.32637,2.08159,11.7954
0.429308,0.107327,0.608173
1.03003,0.257508,1.45918
8.32492,2.08123,11.7934
0.0847427,0.0211857,0.12005
0.908913,0.227228,1.2876
8.32513,2.08128,11.7937
1.02953,0.257383,1.45847
1.83666,0.459165,2.60188
0.25998,0.0649951,0.368297
0.142423,0.0356059,0.201762
1.26743,0.316857,1.79549
0.391433,0.0978582,0.554518
0.246213,0.0615533,0.348794
8.32742,2.08185,11.7969
0.0654591,0.0163648,0.0927317
0.891163,0.222791,1.26245
0.471613,0.117903,0.668103
1.03031,0.257578,1.45958
0.221012,0.0552531,0.313094
0.889521,0.22238,1.26013
0.908517,0.227129,1.28704
0.494542,0.123636,0.700586
0.42886,0.107215,0.607538
0.453212,0.113303,0.642036
0.890818,0.222704,1.26196
0.89118,0.222795,1.26248
8.32864,2.08216,11.7986
0.313388,0.078347,0.443957
0.917343,0.229336,1.29954
8.32625,2.08156,11.7953
0.178853,0.0447134,0.25337
0.621555,0.155389,0.880517
0.392934,0.0982335,0.556644
8.32467,2.08117,11.793
0.787971,0.196993,1.11627
0.247425,0.0618563,0.350511
8.3263,2.08157,11.7953
0.889621,0.222405,1.26027
8.32429,2.08107,11.7925
1.57407,0.393517,2.22988
8.32357,2.08089,11.7915
0.281664,0.070416,0.399015
3.62199,0.905498,5.13104
0.904909,0.226227,1.28193
0.205916,0.051479,0.291708
8.32436,2.08109,11.7926
0.599904,0.149976,0.849845
0.491969,0.122992,0.696941
8.32425,2.08106,11.7924
0.579102,0.144776,0.820377
3.1454,0.786349,4.45588
0.891136,0.222784,1.26241
8.32531,2.08133,11.7939
8.78786,2.19697,12.4492
0.14242,0.0356049,0.201757
8.32722,2.0818,11.7966
0.353077,0.0882692,0.500181
0.689401,0.17235,0.976629
0.889747,0.222437,1.26045
0.908197,0.227049,1.28658
0.114143,0.0285356,0.161698
1.02997,0.257494,1.4591
2.83835,0.709588,4.02091
3.72792,0.93198,5.28111
7.8222,1.95555,11.0812
8.32495,2.08124,11.7934
7.36391,1.84098,10.432
0.365887,0.0914718,0.518329
2.18289,0.545723,3.09236
0.25439,0.0635976,0.360378
0.653545,0.163386,0.925835
0.0792341,0.0198085,0.112246
0.151219,0.0378049,0.214223
8.32605,2.08151,11.795
0.359079,0.0897697,0.508684
8.32489,2.08122,11.7933
0.975186,0.243796,1.38148
0.611725,0.152931,0.866591
0.243764,0.060941,0.345325
1.02992,0.257481,1.45903
0.144869,0.0362172,0.205226
0.440798,0.1102,0.62445
0.889982,0.222496,1.26078
8.32564,2.08141,11.7944
0.188307,0.0470768,0.266763
8.32408,2.08102,11.7922
2.89805,0.724512,4.10548
0.890912,0.222728,1.2621
0.0144875,0.00362187,0.0205235
0.45589,0.113973,0.64583
0.476495,0.119124,0.67502
8.32465,2.08116,11.793
0.451872,0.112968,0.640138
0.389834,0.0974584,0.552252
2.4561,0.614025,3.4794
0.41974,0.104935,0.594618
2.05119,0.512798,2.90579
7.19378,1.79845,10.191
0.202114,0.0505285,0.286322
0.874722,0.218681,1.23916
0.872684,0.218171,1.23627
0.883298,0.220824,1.25131
0.165647,0.0414117,0.234661
0.669216,0.167304,0.948035
8.32481,2.0812,11.7932
1.03026,0.257565,1.4595
0.891136,0.222784,1.26242
1.03889,0.259722,1.47173
1.02964,0.257409,1.45862
0.234929,0.0587322,0.332808
0.648137,0.162034,0.918173
0.814672,0.203668,1.15409
0.8904,0.2226,1.26137
0.140288,0.035072,0.198737
7.18285,1.79571,10.1755
0.101374,0.0253434,0.143609
0.101706,0.0254265,0.14408
0.243941,0.0609852,0.345575
0.146538,0.0366346,0.207592
34.6446,8.66116,49.0788
1.138,0.2845,1.61213
3.43004,0.857509,4.85911
0.0778271,0.0194568,0.110253
4.75096,1.18774,6.73037
0.0610003,0.0152501,0.0864152
8.32586,2.08147,11.7947
0.207636,0.051909,0.294144
0.709376,0.177344,1.00493
0.889936,0.222484,1.26071
0.908065,0.227016,1.2864
8.32487,2.08122,11.7933
8.32417,2.08104,11.7923
0.908228,0.227057,1.28663
0.35456,0.08864,0.502282
0.172845,0.0432112,0.244858
0.890234,0.222558,1.26114
1.10658,0.276645,1.56762
1.03935,0.259837,1.47238
0.142206,0.0355514,0.201453
1.18096,0.29524,1.67299
8.32678,2.0817,11.796
0.269452,0.067363,0.381715
0.643228,0.160807,0.911219
0.126555,0.0316387,0.179282
0.707372,0.176843,1.00209
0.097871,0.0244678,0.138648
8.32707,2.08177,11.7964
0.386677,0.0966694,0.547781
0.287176,0.0717939,0.406823
11.5723,2.89309,16.3938
2.46131,0.615328,3.48678
0.908581,0.227145,1.28713
0.649835,0.162459,0.920579
8.32743,2.08186,11.7969
0.505214,0.126303,0.715703
0.889671,0.222418,1.26034
0.907703,0.226926,1.28588
1.1162,0.279049,1.58124
0.889651,0.222413,1.26031
3.36909,0.842272,4.77277
0.965989,0.241497,1.36845
0.889748,0.222437,1.26045
0.315578,0.0788945,0.447059
0.173895,0.0434737,0.246345
8.32658,2.08164,11.7957
0.889967,0.222492,1.26076
8.32742,2.08186,11.7969
8.32463,2.08116,11.793
0.430711,0.107678,0.61016
0.772917,0.193229,1.09494
0.890294,0.222574,1.26122
0.142488,0.0356219,0.201853
8.32637,2.08159,11.7954
0.508574,0.127143,0.720463
8.32621,2.08155,11.7952
8.32713,2.08178,11.7965
0.828163,0.207041,1.1732
8.32643,2.08161,11.7955
8.32696,2.08174,11.7963
1.02997,0.257492,1.45909
8.32714,2.08179,11.7965
0.184751,0.0461878,0.261725
0.890572,0.222643,1.26161
1.74408,0.43602,2.47073
0.120709,0.0301774,0.171001
4.53173,1.13293,6.41981
8.32614,2.08153,11.7951
8.3264,2.0816,11.7955
0.101435,0.0253588,0.143697
8.32518,2.08129,11.7937
1.46306,0.365766,2.07263
8.32491,2.08123,11.7934
6.38847,1.59712,9.05014
8.32828,2.08207,11.7981
8.32808,2.08202,11.7979
0.191751,0.0479377,0.271641
8.32767,2.08192,11.7973
0.423065,0.105766,0.599329
0.696744,0.174186,0.987032
0.734176,0.183544,1.04006
0.127252,0.031813,0.18027
0.263021,0.0657554,0.372605
0.908822,0.227205,1.28747
8.3256,2.0814,11.7943
0.237174,0.0592936,0.335989
1.03007,0.257517,1.45923
0.252145,0.0630361,0.357197
2.29626,0.574064,3.25296
0.421219,0.105305,0.596713
0.182876,0.045719,0.259069
0.17386,0.0434649,0.246296
0.194083,0.0485207,0.274945
0.795683,0.198921,1.12719
0.587965,0.146991,0.832933
8.32766,2.08191,11.7973
0.890375,0.222594,1.26134
0.890804,0.222701,1.26194
0.299579,0.0748948,0.424395
0.890527,0.222632,1.26155
0.890266,0.222567,1.26118
0.184499,0.0461249,0.261368
0.486956,0.121739,0.68984
0.823147,0.205787,1.1661
8.3269,2.08172,11.7962
0.889951,0.222488,1.26074
0.101621,0.0254052,0.14396
0.039047,0.00976175,0.0553153
5.61,1.4025,7.94732
0.908896,0.227224,1.28757
8.32404,2.08101,11.7921
0.890514,0.222628,1.26153
0.297871,0.0744678,0.421975
0.713733,0.178433,1.0111
0.700349,0.175087,0.992139
3.6098,0.90245,5.11377
8.32453,2.08113,11.7928
0.908444,0.227111,1.28693
0.890424,0.222606,1.26141
1.30091,0.325228,1.84292
8.32684,2.08171,11.7961
0.39964,0.0999099,0.566143
0.888613,0.222153,1.25884
8.3278,2.08195,11.7975
0.0758784,0.0189696,0.107492
0.0426887,0.0106722,0.0604742
0.482715,0.120679,0.68383
0.889542,0.222386,1.26016
0.295107,0.0737767,0.418059
0.149588,0.0373969,0.211911
0.103719,0.0259297,0.146931
0.0530723,0.0132681,0.0751841
1.37147,0.342868,1.94288
1.03105,0.257762,1.46062
0.0468176,0.0117044,0.0663234
8.32532,2.08133,11.7939
0.357707,0.0894266,0.50674
8.32596,2.08149,11.7948
0.194922,0.0487306,0.276134
0.508886,0.127221,0.720906
0.889652,0.222413,1.26031
1.02953,0.257382,1.45847
0.965797,0.241449,1.36818
0.121252,0.030313,0.17177
0.598991,0.149748,0.848552
0.580454,0.145113,0.822291
8.32448,2.08112,11.7928
0.890281,0.22257,1.2612
0.726645,0.181661,1.02939
0.435194,0.108799,0.616511
0.321421,0.0803551,0.455336
0.400131,0.100033,0.566839
0.941959,0.23549,1.33441
7.60395,1.90099,10.772
0.661472,0.165368,0.937065
0.805814,0.201454,1.14155
0.307452,0.0768631,0.435548
0.125714,0.0314284,0.178091
0.908842,0.22721,1.2875
0.708196,0.177049,1.00325
0.854191,0.213548,1.21008
0.125189,0.0312972,0.177347
0.113282,0.0283205,0.160479
8.32679,2.0817,11.796
0.723185,0.180796,1.02449
8.32707,2.08177,11.7964
0.890403,0.222601,1.26138
19.8926,4.97315,28.1805
0.101643,0.0254106,0.14399
8.32652,2.08163,11.7956
0.907736,0.226934,1.28593
8.32536,2.08134,11.794
0.618618,0.154655,0.876357
0.421737,0.105434,0.597447
1.44195,0.360488,2.04272
0.574087,0.143522,0.813272
1.28958,0.322394,1.82686
0.908652,0.227163,1.28723
8.32476,2.08119,11.7931
0.909003,0.227251,1.28773
4.11735,1.02934,5.83278
8.32945,2.08236,11.7998
0.603289,0.150822,0.85464
0.890877,0.222719,1.26205
8.32903,2.08226,11.7992
0.415341,0.103835,0.588386
0.138853,0.0347132,0.196704
0.628518,0.15713,0.890381
0.348739,0.0871849,0.494037
0.215482,0.0538705,0.305259
0.794657,0.198664,1.12574
0.856006,0.214002,1.21265
0.670299,0.167575,0.949569
1.03057,0.257643,1.45994
0.924242,0.231061,1.30931
0.890845,0.222711,1.262
8.32853,2.08213,11.7985
0.364547,0.0911368,0.516431
8.3241,2.08102,11.7922
8.31842,2.07961,11.7842
8.3256,2.0814,11.7943
8.32368,2.08092,11.7916
0.270986,0.0677464,0.383888
0.226728,0.056682,0.321191
0.511588,0.127897,0.724734
0.101769,0.0254424,0.14417
0.907884,0.226971,1.28614
0.89011,0.222528,1.26096
0.219574,0.0548934,0.311056
0.367455,0.0918638,0.52055
8.32856,2.08214,11.7985
0.889271,0.222318,1.25977
0.395888,0.0989719,0.560828
8.3249,2.08123,11.7933
0.909028,0.227257,1.28776
1.76125,0.440313,2.49505
8.32829,2.08207,11.7982
8.32498,2.08124,11.7935
0.908879,0.22722,1.28755
0.271208,0.0678021,0.384203
0.103644,0.025911,0.146826
8.32497,2.08124,11.7934
0.682461,0.170615,0.966798
0.480885,0.120221,0.681239
0.563915,0.140979,0.798862
0.400122,0.10003,0.566826
2.25503,0.563758,3.19456
0.448434,0.112109,0.635268
8.32504,2.08126,11.7935
0.748386,0.187097,1.06019
0.172877,0.0432193,0.244904
5.72765,1.43191,8.11398
8.32489,2.08122,11.7933
8.32803,2.08201,11.7978
0.526618,0.131655,0.746026
1.47254,0.368136,2.08605
8.32872,2.08218,11.7988
0.438545,0.109636,0.621258
8.32736,2.08184,11.7968
2.00763,0.501908,2.84408
0.629326,0.157332,0.891525
0.568499,0.142125,0.805356
0.576071,0.144018,0.816082
4.08572,1.02143,5.78797
2.89031,0.722577,4.09451
3.77958,0.944894,5.35428
0.889612,0.222403,1.26026
0.255369,0.0638423,0.361765
0.393231,0.0983078,0.557065
0.100514,0.0251284,0.142391
0.624556,0.156139,0.884768
0.337341,0.0843352,0.477889
8.32818,2.08205,11.798
0.715225,0.178806,1.01321
0.132509,0.0331272,0.187717
0.203169,0.0507923,0.287816
0.890105,0.222526,1.26095
3.78608,0.946521,5.3635
0.907678,0.22692,1.28585
8.32779,2.08195,11.7974
0.194734,0.0486835,0.275867
0.889678,0.222419,1.26035
1.23913,0.309783,1.7554
8.32801,2.082,11.7977
8.32629,2.08157,11.7953
8.3277,2.08192,11.7973
0.78362,0.195905,1.1101
2.55484,0.638711,3.61928
0.70067,0.175168,0.992594
0.774002,0.193501,1.09648
0.367559,0.0918898,0.520697
0.908953,0.227238,1.28765
4.3162,1.07905,6.11448
8.32197,2.08049,11.7892
8.32445,2.08111,11.7927
0.816486,0.204122,1.15666
1.00058,0.250146,1.41746
1.83937,0.459843,2.60572
0.101705,0.0254263,0.144079
8.32396,2.08099,11.792
8.32563,2.08141,11.7944
0.890769,0.222692,1.26189
0.890197,0.222549,1.26108
0.235015,0.0587537,0.33293
0.971496,0.242874,1.37626
1.0297,0.257425,1.45871
1.03583,0.258957,1.46739
1.29504,0.32376,1.8346
8.3281,2.08203,11.7979
0.445296,0.111324,0.630822
0.888814,0.222204,1.25913
0.918329,0.229582,1.30094
0.610646,0.152662,0.865063
1.03028,0.25757,1.45953
0.680638,0.170159,0.964215
0.103674,0.0259184,0.146868
0.197898,0.0494746,0.28035
8.32782,2.08195,11.7975
1.43563,0.358908,2.03377
0.148674,0.0371685,0.210617
0.346069,0.0865173,0.490254
1.02957,0.257394,1.45853
0.36453,0.0911326,0.516407
0.265185,0.0662962,0.37567
0.890838,0.222709,1.26199
6.88408,1.72102,9.75224
1.5924,0.3981,2.25585
0.908737,0.227184,1.28735
1.40656,0.35164,1.99258
8.32605,2.08151,11.795
0.853269,0.213317,1.20877
0.952039,0.23801,1.34869
0.908058,0.227014,1.28639
3.76516,0.941289,5.33385
0.938009,0.234502,1.32882
2.27353,0.568383,3.22077
0.908818,0.227205,1.28746
0.289671,0.0724178,0.410358
8.32528,2.08132,11.7939
0.241753,0.0604382,0.342476
0.796583,0.199146,1.12847
0.889943,0.222486,1.26072
0.344778,0.0861945,0.488425
0.969691,0.242423,1.3737
0.500443,0.125111,0.708946
1.0287,0.257176,1.4573
0.276259,0.0690647,0.391358
0.612037,0.153009,0.867034
0.360385,0.0900962,0.510534
4.09064,1.02266,5.79495
0.511713,0.127928,0.72491
5.34386,1.33596,7.5703
0.890584,0.222646,1.26163
0.496094,0.124024,0.702784
8.32678,2.0817,11.796
0.979337,0.244834,1.38736
0.588816,0.147204,0.834137
8.3283,2.08207,11.7982
0.447139,0.111785,0.633433
0.222452,0.055613,0.315133
1.26384,0.315961,1.79041
1.03065,0.257661,1.46005
0.0813699,0.0203425,0.115271
8.32763,2.08191,11.7972
0.907534,0.226883,1.28564
0.890912,0.222728,1.2621
0.891022,0.222756,1.26225
0.907811,0.226953,1.28604
0.890848,0.222712,1.26201
0.908764,0.227191,1.28739
1.10044,0.27511,1.55892
8.3244,2.0811,11.7926
